"polozka","mesic","cena","polozka_kod","idhod"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-04","258.26","0211101","1303381822"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-05","254.80","0211101","1303494110"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-06","249.05","0211101","1303528942"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-07","255.92","0211101","1303071414"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-08","271.39","0211101","1303045671"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-09","264.08","0211101","1303269492"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-10","261.08","0211101","1303529311"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-11","245.41","0211101","1303071766"
"Tuzemský tmavý (Tuzemák) [1 l]","2020-12","265.63","0211101","1303494468"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-01","240.49","0211101","1226074905"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-02","242.90","0211101","1226074906"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-03","229.08","0211101","1226074907"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-04","250.09","0211101","1226074908"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-05","251.78","0211101","1226074909"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-06","236.07","0211101","1226074911"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-07","241.07","0211101","1226074912"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-08","239.38","0211101","1226074913"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-09","244.80","0211101","1226074914"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-10","255.54","0211101","1226074915"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-11","233.67","0211101","1226074916"
"Tuzemský tmavý (Tuzemák) [1 l]","2021-12","235.94","0211101","1226074917"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-01","247.50","0211101","1302917866"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-02","237.56","0211101","1303269611"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-03","230.81","0211101","1303269612"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-04","235.05","0211101","1303269613"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-05","237.62","0211101","1302917621"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-06","236.14","0211101","1303270067"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-07","236.14","0211101","1303046213"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-08","246.20","0211101","1303046214"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-09","250.44","0211101","1303046215"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-10","247.15","0211101","1303529242"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-11","243.46","0211101","1303071700"
"Tuzemský tmavý (Tuzemák) [1 l]","2022-12","243.49","0211101","1303269774"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-01","268.48","0211101","1303382112"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-02","264.89","0211101","1303494408"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-03","253.59","0211101","1303494409"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-04","256.89","0211101","1303382168"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-05","260.11","0211101","1303071759"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-06","259.52","0211101","1303072774"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-07","259.80","0211101","1303530372"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-08","257.35","0211101","1303270854"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-09","260.42","0211101","1303047059"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-10","263.38","0211101","1302920148"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-11","257.74","0211101","1303047060"
"Tuzemský tmavý (Tuzemák) [1 l]","2023-12","259.67","0211101","1303383259"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-01","285.58","0211101","1303270004"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-02","278.81","0211101","1303494673"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-03","263.77","0211101","1270013890"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-04","281.39","0211101","1282308225"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-05","281.92","0211101","1289788523"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-06","278.84","0211101","1301196784"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-07","270.73","0211101","1307440641"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-08","284.41","0211101","1327447954"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-09","278.66","0211101","1337635885"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-10","275.72","0211101","1344738673"
"Tuzemský tmavý (Tuzemák) [1 l]","2024-11","262.79","0211101","1349753154"
"Vodka jemná [1 l]","2010-01","251.68","0211102","1303271073"
"Vodka jemná [1 l]","2010-02","254.05","0211102","1303047271"
"Vodka jemná [1 l]","2010-03","260.92","0211102","1303383477"
"Vodka jemná [1 l]","2010-04","259.17","0211102","1302921039"
"Vodka jemná [1 l]","2010-05","265.43","0211102","1303073414"
"Vodka jemná [1 l]","2010-06","262.55","0211102","1303047770"
"Vodka jemná [1 l]","2010-07","264.52","0211102","1303496195"
"Vodka jemná [1 l]","2010-08","268.38","0211102","1303047771"
"Vodka jemná [1 l]","2010-09","269.57","0211102","1302921669"
"Vodka jemná [1 l]","2010-10","257.77","0211102","1303496196"
"Vodka jemná [1 l]","2010-11","264.33","0211102","1303047772"
"Vodka jemná [1 l]","2010-12","261.55","0211102","1302921041"
"Vodka jemná [1 l]","2011-01","259.65","0211102","1303271375"
"Vodka jemná [1 l]","2011-02","277.46","0211102","1303495999"
"Vodka jemná [1 l]","2011-03","270.88","0211102","1302921252"
"Vodka jemná [1 l]","2011-04","269.05","0211102","1303073305"
"Vodka jemná [1 l]","2011-05","275.49","0211102","1303071859"
"Vodka jemná [1 l]","2011-06","279.11","0211102","1303494567"
"Vodka jemná [1 l]","2011-07","279.13","0211102","1303071860"
"Vodka jemná [1 l]","2011-08","279.98","0211102","1303529057"
"Vodka jemná [1 l]","2011-09","276.41","0211102","1303045790"
"Vodka jemná [1 l]","2011-10","280.50","0211102","1302917582"
"Vodka jemná [1 l]","2011-11","281.95","0211102","1303045791"
"Vodka jemná [1 l]","2011-12","278.53","0211102","1302917583"
"Vodka jemná [1 l]","2012-01","280.28","0211102","1302917584"
"Vodka jemná [1 l]","2012-02","290.13","0211102","1303529058"
"Vodka jemná [1 l]","2012-03","286.00","0211102","1303269596"
"Vodka jemná [1 l]","2012-04","254.89","0211102","1302918410"
"Vodka jemná [1 l]","2012-05","253.40","0211102","1303046177"
"Vodka jemná [1 l]","2012-06","266.81","0211102","1303382344"
"Vodka jemná [1 l]","2012-07","267.75","0211102","1302918411"
"Vodka jemná [1 l]","2012-08","277.79","0211102","1303494413"
"Vodka jemná [1 l]","2012-09","276.37","0211102","1303494414"
"Vodka jemná [1 l]","2012-10","282.84","0211102","1302917954"
"Vodka jemná [1 l]","2012-11","262.30","0211102","1302917955"
"Vodka jemná [1 l]","2012-12","270.61","0211102","1302918318"
"Vodka jemná [1 l]","2013-01","282.38","0211102","1303046133"
"Vodka jemná [1 l]","2013-02","289.81","0211102","1303269972"
"Vodka jemná [1 l]","2013-03","264.39","0211102","1303529481"
"Vodka jemná [1 l]","2013-04","298.21","0211102","1303046182"
"Vodka jemná [1 l]","2013-05","295.19","0211102","1303382353"
"Vodka jemná [1 l]","2013-06","270.57","0211102","1303046183"
"Vodka jemná [1 l]","2013-07","281.85","0211102","1302918421"
"Vodka jemná [1 l]","2013-08","280.36","0211102","1302918208"
"Vodka jemná [1 l]","2013-09","267.30","0211102","1303269924"
"Vodka jemná [1 l]","2013-10","285.83","0211102","1303494528"
"Vodka jemná [1 l]","2013-11","259.71","0211102","1303494190"
"Vodka jemná [1 l]","2013-12","267.28","0211102","1303381895"
"Vodka jemná [1 l]","2014-01","291.24","0211102","1303071486"
"Vodka jemná [1 l]","2014-02","280.82","0211102","1302917491"
"Vodka jemná [1 l]","2014-03","277.80","0211102","1303494191"
"Vodka jemná [1 l]","2014-04","274.26","0211102","1303529361"
"Vodka jemná [1 l]","2014-05","266.94","0211102","1303269904"
"Vodka jemná [1 l]","2014-06","270.79","0211102","1302918167"
"Vodka jemná [1 l]","2014-07","262.10","0211102","1303046055"
"Vodka jemná [1 l]","2014-08","271.60","0211102","1303529362"
"Vodka jemná [1 l]","2014-09","278.90","0211102","1303529363"
"Vodka jemná [1 l]","2014-10","282.44","0211102","1303046056"
